VendorID,passenger_count,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,extra,mta_tax,tolls_amount,improvement_surcharge,congestion_surcharge,airport_fee,tip_amount
1,2,0,0,67,18,1,1,5,1,0,1,13
0,1,0,0,68,118,8,1,0,1,1,0,4
1,1,0,0,126,216,0,1,0,1,1,0,4
0,1,0,0,123,206,6,1,0,1,1,0,13
1,1,0,0,81,119,1,1,0,1,1,0,2
1,1,0,0,69,229,0,1,0,1,1,0,3
1,1,0,0,83,228,2,1,0,1,1,0,8
0,1,0,0,53,61,6,1,0,1,1,0,5
0,1,0,0,67,202,13,1,5,1,1,1,14
0,2,0,1,113,137,6,1,0,1,1,0,1
1,1,0,0,133,116,0,1,5,1,1,1,3
1,2,0,0,81,202,2,1,0,1,1,0,5
1,2,0,0,117,8,0,1,0,1,1,0,0
0,1,0,0,55,118,6,1,0,1,1,0,5
0,1,0,0,69,119,6,1,0,1,1,0,2
1,2,0,0,58,62,1,1,0,1,1,0,9
0,3,0,0,24,213,6,1,0,1,1,0,3
0,1,0,0,24,139,6,1,0,1,1,0,2
1,1,0,0,81,66,2,1,0,1,1,0,5
1,1,0,0,21,197,0,1,0,1,1,0,4
1,1,0,0,58,137,1,1,0,1,1,0,4
1,1,0,0,128,72,0,1,0,1,1,0,5
1,1,0,0,123,119,0,1,0,1,1,0,5
1,1,0,0,70,122,2,1,0,1,1,0,7
1,1,0,0,67,118,1,1,0,1,1,1,14
1,1,0,0,80,56,0,1,0,1,1,0,5
0,1,0,0,67,122,11,1,0,1,1,1,17
1,1,0,0,82,120,0,1,0,1,1,0,4
1,1,0,0,120,204,0,1,0,1,1,0,3
1,1,0,0,57,181,2,1,0,1,1,0,4
0,1,0,0,114,159,7,1,0,1,1,0,1
0,1,0,0,86,198,6,1,0,1,1,0,2
1,1,0,0,121,89,0,1,0,1,1,0,5
1,1,0,0,67,137,0,1,5,1,1,1,16
1,2,4,0,122,207,0,0,0,1,1,0,18
1,1,0,0,83,205,0,1,0,1,1,0,6
0,2,0,0,39,62,0,1,0,1,0,0,5
0,1,0,0,48,202,6,1,0,1,1,0,3
1,1,0,0,41,213,1,1,0,1,1,0,4
1,3,0,0,123,206,0,1,0,1,1,0,2
0,1,0,0,86,193,6,1,0,1,1,0,12
1,1,0,0,113,205,2,1,0,1,1,0,2
1,1,0,0,120,228,0,1,0,1,1,0,3
1,1,0,0,123,119,0,1,0,1,1,0,6
0,3,0,0,126,93,6,1,0,1,1,0,5
0,1,0,0,68,197,6,1,0,1,1,0,4
1,1,0,0,121,130,2,1,0,1,1,0,3
1,2,0,0,80,202,0,1,0,1,1,0,3
1,1,1,0,115,110,0,1,0,1,1,0,19
0,2,0,0,66,201,6,1,0,1,1,0,3
1,1,0,0,19,121,0,1,0,1,1,0,6
1,2,0,0,120,205,0,1,0,1,1,0,5
1,3,0,0,24,89,1,1,0,1,1,0,2
1,1,1,0,64,139,0,1,5,1,1,1,8
1,1,0,0,82,201,2,1,0,1,1,0,2
1,1,0,0,39,61,2,1,0,1,0,0,3
1,2,0,0,12,198,0,1,0,1,1,0,2
1,5,0,0,24,84,0,1,0,1,1,0,0
0,1,0,0,55,201,6,1,0,1,1,0,5
0,1,0,0,118,56,7,1,0,1,1,0,3
1,1,0,0,114,202,0,1,0,1,1,0,5
1,1,0,0,114,92,1,1,0,1,1,0,18
1,1,0,0,84,38,0,1,0,1,1,0,5
1,1,0,0,24,139,0,1,0,1,1,0,3
1,1,0,0,117,84,0,1,0,1,1,0,1
0,1,0,0,128,66,8,1,0,1,1,0,5
1,5,0,0,39,213,0,1,0,1,1,0,3
0,1,0,0,113,228,6,1,0,1,1,0,2
0,1,0,0,71,205,6,1,0,1,1,0,5
1,1,0,0,118,201,2,1,0,1,1,0,2
1,1,0,0,35,211,1,1,5,1,0,1,12
1,1,0,0,120,228,2,1,0,1,1,0,3
0,1,0,0,41,146,6,1,0,1,1,0,9
1,1,0,0,134,119,1,1,0,1,1,0,2
1,1,0,0,122,206,0,1,0,1,1,0,5
0,2,0,0,80,202,8,1,0,1,1,0,4
1,1,0,0,80,38,2,1,0,1,1,0,4
1,4,0,0,114,204,2,1,0,1,1,0,1
1,1,0,0,69,204,2,1,0,1,1,0,3
1,1,0,0,120,137,0,1,0,1,1,0,4
1,2,0,0,122,121,0,1,0,1,1,0,1
1,1,0,0,55,39,1,1,0,1,1,0,9
1,1,0,0,33,56,0,1,0,1,1,0,2
0,1,0,0,86,207,6,1,0,1,1,0,6
0,2,0,0,120,228,6,1,0,1,1,0,3
1,1,0,0,123,146,0,1,0,1,1,0,3
1,1,0,0,69,119,0,1,0,1,1,0,2
1,1,0,0,118,56,2,1,0,1,1,0,4
1,1,0,0,121,204,0,1,0,1,1,0,3
1,1,0,0,69,115,2,1,0,1,1,0,5
1,1,0,0,24,213,1,1,0,1,1,0,3
1,1,0,0,80,197,0,1,0,1,1,0,4
1,1,0,0,64,80,1,1,0,1,0,1,8
1,1,0,0,82,89,0,1,0,1,1,0,4
1,1,0,0,92,198,0,1,0,1,1,0,3
1,1,0,0,81,205,0,1,0,1,1,0,3
0,1,0,0,113,138,6,1,0,1,1,0,2
0,1,0,0,33,140,6,1,0,1,1,0,4
1,2,0,0,133,181,0,1,0,1,1,0,5
1,1,0,0,76,207,0,1,0,1,1,0,7
0,1,0,1,39,66,7,1,0,1,1,0,12
1,1,4,0,81,138,0,0,0,1,1,0,15
1,2,0,0,86,159,0,1,0,1,1,0,3
1,1,0,0,82,204,0,1,0,1,1,0,4
1,1,0,0,83,75,2,1,0,1,1,0,0
1,1,0,0,120,95,0,1,0,1,1,0,3
0,3,0,1,117,119,8,1,0,1,1,0,4
1,1,0,0,128,129,1,1,0,1,1,0,8
1,6,0,0,120,228,0,1,0,1,1,0,6
1,3,0,0,69,205,2,1,0,1,1,0,3
1,2,0,0,66,205,2,1,0,1,1,0,6
1,1,0,0,68,138,0,1,0,1,1,0,3
1,1,0,0,75,66,0,1,0,1,1,0,4
0,1,0,0,71,142,6,1,0,1,1,0,4
0,1,0,0,109,204,6,1,0,1,1,0,5
1,1,0,0,55,118,0,1,0,1,1,0,1
0,0,0,1,82,119,6,1,0,1,1,0,1
0,1,0,0,118,206,6,1,0,1,1,0,11
1,1,0,0,103,155,0,1,0,1,1,0,8
1,1,0,0,120,205,0,1,0,1,1,0,2
1,1,0,0,80,120,1,1,0,1,1,0,3
1,1,0,0,80,94,0,1,0,1,1,0,5
1,1,0,0,118,121,1,1,0,1,1,0,6
1,1,0,0,69,205,2,1,0,1,1,0,3
1,1,0,0,24,216,1,1,0,1,1,0,4
1,1,0,0,69,138,0,1,0,1,1,0,1
1,2,0,0,116,75,1,1,0,1,1,0,2
1,1,0,0,64,174,0,1,0,1,0,1,0
1,1,0,0,115,134,2,1,0,1,1,0,4
1,1,0,0,72,229,1,1,0,1,1,0,9
0,1,1,0,64,72,9,1,5,1,1,1,8
1,3,0,0,69,139,0,1,0,1,1,0,1
1,1,0,0,69,230,0,1,0,1,1,0,3
0,1,0,0,53,213,8,1,0,1,1,0,5
1,1,0,0,135,230,0,1,0,1,1,0,6
0,0,0,0,128,8,8,1,0,1,1,0,4
1,3,0,0,118,181,0,1,0,1,1,0,3
0,1,0,0,123,38,6,1,0,1,1,0,1
1,2,0,0,121,204,0,1,0,1,1,0,2
1,1,0,0,39,62,0,1,0,1,0,0,1
0,1,1,0,64,62,9,1,5,1,1,1,4
1,1,0,0,71,121,1,1,0,1,1,0,1
1,1,0,0,134,66,0,1,0,1,1,0,6
1,2,0,0,83,38,2,1,0,1,1,0,3
0,1,0,0,60,216,7,1,0,1,1,0,2
1,2,0,0,113,201,0,1,0,1,1,0,1
1,1,0,0,53,139,1,1,0,1,1,0,3
1,1,0,0,92,115,0,1,0,1,1,0,3
1,1,0,0,33,191,1,1,0,1,1,0,10
1,1,0,0,58,75,1,1,0,1,1,0,4
1,1,0,0,80,62,0,1,0,1,1,0,8
0,1,0,0,103,198,8,1,0,1,1,0,7
1,4,0,0,118,146,1,1,0,1,1,0,3
1,1,0,0,33,8,1,1,0,1,1,0,6
1,1,0,0,70,120,1,1,0,1,1,0,4
1,1,0,0,53,205,0,1,0,1,1,0,3
0,1,0,0,70,229,8,1,0,1,1,0,5
1,1,0,0,121,118,2,1,0,1,1,0,1
1,1,0,0,64,67,0,1,0,1,0,1,17
1,6,0,0,92,120,0,1,0,1,1,0,5
0,0,0,1,21,38,6,1,0,1,1,0,7
1,2,0,0,120,204,2,1,0,1,1,0,3
1,2,0,0,103,75,0,1,0,1,1,0,4
1,3,0,0,66,66,0,1,0,1,1,0,2
0,1,0,0,53,139,6,1,0,1,1,0,8
0,1,0,0,55,146,8,1,0,1,1,0,1
1,2,0,0,80,2,1,1,0,1,1,0,9
0,0,0,0,48,216,8,1,0,1,1,0,3
1,1,0,0,82,202,0,1,0,1,1,0,3
1,5,0,0,67,50,0,1,0,1,0,1,14
1,2,0,0,82,138,0,1,0,1,1,0,3
0,1,0,0,123,138,7,1,0,1,1,0,4
0,1,0,1,135,230,0,1,0,1,0,0,3
1,1,0,0,53,119,1,1,0,1,1,0,1
1,1,0,0,71,18,0,1,0,1,1,0,4
1,1,0,0,114,121,2,1,0,1,1,0,6
1,1,0,0,57,1,0,1,0,1,1,0,4
1,2,0,0,57,198,0,1,0,1,1,0,4
0,1,0,0,120,197,7,1,0,1,1,0,3
1,2,0,0,26,121,2,1,0,1,1,0,1
0,1,0,0,123,204,8,1,0,1,1,0,5
0,1,0,0,121,228,6,1,0,1,1,0,6
0,1,0,0,115,202,6,1,0,1,1,0,5
1,2,0,0,33,202,0,1,0,1,1,0,2
1,1,0,0,24,40,2,1,0,1,1,0,1
1,3,0,0,81,139,0,1,0,1,1,0,0
1,1,0,0,115,50,1,1,0,1,1,0,7
1,1,0,0,82,40,0,1,0,1,1,0,2
0,1,0,0,92,93,6,1,0,1,1,0,4
0,2,0,0,128,216,7,1,0,1,1,0,2
0,1,0,0,123,204,6,1,0,1,1,0,3
0,1,0,0,126,56,7,1,0,1,1,0,2
1,1,0,0,120,205,0,1,0,1,1,0,3
1,1,0,0,118,198,0,1,0,1,1,0,5
0,1,0,0,21,84,6,1,0,1,1,0,4
1,1,0,0,86,115,0,1,0,1,1,0,1
1,1,0,0,70,207,2,1,0,1,1,0,3
1,1,0,0,128,216,1,1,0,1,1,0,1
1,3,0,0,66,140,1,1,0,1,1,0,3
0,2,0,0,120,207,6,1,0,1,1,0,4
0,1,0,1,69,229,7,1,0,1,1,0,3
0,1,0,0,120,204,6,1,0,1,1,0,3
0,1,0,0,64,193,4,1,0,1,0,1,0
0,1,0,0,81,200,7,1,0,1,1,0,3
0,0,0,0,57,216,6,1,0,1,1,0,3
1,1,0,0,128,155,0,1,0,1,1,0,16
0,1,0,0,121,1,8,1,0,1,1,0,7
0,0,0,0,33,146,7,1,0,1,1,0,1
1,1,0,0,86,159,0,1,0,1,1,0,3
1,1,0,0,92,139,1,1,0,1,1,0,4
1,1,0,0,71,115,2,1,0,1,1,0,6
1,1,4,0,134,89,0,1,0,1,1,0,2
0,1,0,0,134,119,6,1,0,1,1,0,1
1,2,0,0,57,205,2,1,0,1,1,0,11
1,4,0,0,35,205,0,1,5,1,1,1,17
0,1,0,0,120,205,6,1,0,1,1,0,1
1,2,0,0,122,129,1,1,0,1,1,0,0
0,1,0,1,86,119,6,1,0,1,1,0,1
1,1,0,0,122,207,0,1,0,1,1,0,4
1,1,0,0,117,118,0,1,0,1,1,0,1
1,1,0,0,128,93,0,1,0,1,1,0,3
0,1,0,0,33,202,6,1,0,1,1,0,3
1,3,0,0,118,137,0,1,0,1,1,0,2
1,1,0,0,122,197,1,1,0,1,1,0,6
0,1,0,0,70,139,7,1,0,1,1,0,2
0,1,0,0,121,137,8,1,0,1,1,0,6
0,2,0,0,53,137,6,1,0,1,1,0,3
1,2,0,0,58,8,0,1,0,1,1,0,5
0,1,0,0,82,137,6,1,0,1,1,0,3
1,2,0,0,41,1,1,1,0,1,1,0,5
1,2,0,0,12,206,0,1,0,1,1,0,2
1,1,0,0,67,120,0,1,5,1,1,1,12
1,3,0,0,82,227,2,1,0,1,1,0,4
1,3,0,0,21,84,0,1,0,1,1,0,4
1,2,0,0,55,89,1,1,0,1,1,0,4
1,1,0,0,121,197,2,1,0,1,1,0,3
1,1,0,0,118,159,1,1,0,1,1,0,3
0,1,0,0,64,67,4,1,0,1,0,1,18
0,1,0,0,80,139,7,1,0,1,1,0,2
1,3,0,0,57,140,0,1,0,1,1,0,3
1,2,0,0,75,84,1,1,0,1,1,0,8
1,1,0,0,81,75,0,1,0,1,1,0,4
1,2,1,0,45,110,0,1,0,1,1,0,19
0,1,0,0,69,198,7,1,0,1,1,0,2
1,1,0,0,86,75,0,1,0,1,1,0,1
1,1,0,0,92,8,0,1,0,1,1,0,5
1,2,1,0,64,206,0,1,5,1,0,1,18
1,1,0,0,81,66,1,1,0,1,1,0,5
0,1,0,0,92,126,6,1,0,1,1,0,6
1,1,0,0,19,212,1,1,0,1,0,0,4
1,1,0,0,19,120,0,1,0,1,1,0,3
0,2,0,0,24,204,7,1,0,1,1,0,6
1,2,0,0,58,226,1,1,0,1,1,0,6
0,2,0,0,21,205,7,1,0,1,1,0,3
1,1,0,0,92,137,1,1,0,1,1,0,3
1,1,0,0,82,205,1,1,0,1,1,0,3
1,1,0,0,115,181,0,1,0,1,1,0,4
1,1,0,0,81,2,1,1,0,1,1,0,8
1,1,0,0,76,130,0,1,0,1,0,0,3
1,1,0,0,122,120,1,1,0,1,1,0,5
0,1,0,0,121,119,7,1,0,1,1,0,3
1,1,0,0,55,146,0,1,0,1,1,0,1
1,1,0,0,133,89,1,1,0,1,1,0,5
1,1,0,0,70,206,1,1,0,1,1,0,3
1,1,0,0,70,75,2,1,0,1,1,0,6
1,1,0,0,81,25,2,1,0,1,1,0,8
1,1,0,0,83,213,1,1,0,1,1,0,3
1,1,0,0,24,139,1,1,0,1,1,0,4
1,1,0,0,82,204,2,1,0,1,1,0,2
1,1,0,0,92,94,0,1,0,1,1,0,1
1,2,0,0,69,228,0,1,0,1,1,0,3
1,1,0,0,53,75,1,1,0,1,1,0,3
1,1,0,0,81,216,0,1,0,1,1,0,6
1,1,0,0,118,139,2,1,0,1,1,0,4
1,4,0,0,41,159,1,1,0,1,1,0,4
1,1,0,0,55,75,0,1,0,1,1,0,1
0,2,0,0,113,75,8,1,0,1,1,0,6
0,1,0,0,41,137,6,1,0,1,1,0,6
1,1,0,0,57,84,0,1,0,1,1,0,4
1,6,0,0,41,94,1,1,0,1,1,0,4
0,1,0,0,92,75,6,1,0,1,1,0,3
1,1,0,0,57,115,0,1,0,1,1,0,4
1,1,0,0,128,93,1,1,0,1,1,0,3
1,2,0,0,115,229,0,1,0,1,1,0,11
0,1,0,0,120,66,8,1,0,1,1,0,9
1,1,0,0,121,207,1,1,0,1,1,0,4
1,2,0,0,41,56,1,1,0,1,1,0,3
1,1,0,0,86,159,0,1,0,1,1,0,3
1,1,0,0,21,213,0,1,0,1,1,0,4
1,1,0,0,69,229,1,1,0,1,1,0,3
0,1,0,0,58,202,7,1,0,1,1,0,2
1,1,0,0,92,205,0,1,0,1,1,0,8
0,1,0,1,83,207,7,1,0,1,1,0,6
1,1,0,0,82,205,0,1,0,1,1,0,3
1,4,0,0,76,40,0,1,0,1,1,0,6
0,0,0,0,117,119,6,1,0,1,1,0,4
0,1,0,0,118,138,6,1,0,1,1,0,2
0,1,0,0,70,206,6,1,0,1,1,0,5
0,1,0,0,69,206,7,1,0,1,1,0,6
1,1,0,0,118,204,2,1,0,1,1,0,6
0,1,0,0,68,204,8,1,0,1,1,0,1
1,1,0,0,19,61,2,1,0,1,0,0,3
1,1,0,0,81,207,2,1,0,1,1,0,6
1,1,0,0,133,205,0,1,0,1,1,0,3
1,1,0,0,66,89,1,1,0,1,1,0,2
1,1,0,0,67,110,2,1,0,1,0,1,12
0,1,0,0,38,119,6,1,0,1,1,0,3
0,1,0,0,41,146,6,1,0,1,1,0,3
1,1,0,0,19,206,0,1,0,1,1,0,5
1,2,0,0,64,127,0,1,0,1,0,1,8
0,1,0,0,113,202,7,1,0,1,1,0,4
1,3,0,0,48,122,1,1,0,1,1,0,4
1,1,0,0,114,207,1,1,0,1,1,0,5
1,1,0,0,120,120,0,1,0,1,1,0,4
1,2,0,0,70,202,0,1,0,1,1,0,5
0,2,0,0,80,84,6,1,0,1,1,0,3
1,1,0,0,113,229,0,1,0,1,1,0,1
1,1,0,0,133,204,0,1,0,1,1,0,2
1,1,0,0,121,205,0,1,0,1,1,0,3
1,1,0,0,113,66,0,1,0,1,1,0,5
1,1,0,0,71,121,0,1,0,1,1,0,13
0,2,0,0,75,213,6,1,0,1,1,0,6
0,1,0,0,81,204,7,1,0,1,1,0,3
1,1,0,0,121,118,2,1,0,1,1,0,3
0,1,0,0,79,207,6,1,0,1,1,0,8
1,1,0,0,128,1,1,1,0,1,1,0,1
1,1,0,0,113,137,2,1,0,1,1,0,4
1,1,0,0,135,57,0,1,5,1,0,0,3
0,1,0,0,55,146,6,1,0,1,1,0,7
1,1,0,0,48,122,0,1,0,1,1,0,4
1,1,0,0,7,7,0,1,0,1,1,0,3
1,1,0,0,82,204,0,1,0,1,1,0,2
0,1,0,0,24,120,6,1,0,1,1,0,2
0,1,0,0,31,113,0,1,0,1,0,0,11
0,1,0,0,82,84,8,1,0,1,1,0,3
1,1,0,0,71,146,1,1,0,1,1,0,3
1,1,0,0,33,137,0,1,0,1,1,0,5
1,1,0,0,135,228,1,1,5,1,1,0,8
1,1,0,0,121,202,0,1,0,1,1,0,7
0,1,0,0,69,123,6,1,0,1,1,0,6
1,2,0,0,113,201,1,1,0,1,1,0,2
1,1,0,0,113,119,2,1,0,1,1,0,1
1,2,0,0,123,206,1,1,0,1,1,0,3
1,1,0,0,123,120,0,1,0,1,1,0,3
1,1,0,0,64,123,1,1,0,1,0,1,16
0,1,0,0,68,229,6,1,0,1,1,0,3
1,1,0,0,70,121,0,1,0,1,1,0,1
1,1,0,0,67,8,0,1,0,1,1,1,15
0,1,0,0,123,207,7,1,0,1,1,0,1
1,1,0,0,19,229,0,1,0,1,1,0,4
0,3,0,0,121,120,6,1,0,1,1,0,3
1,1,0,0,41,93,1,1,0,1,1,0,2
0,2,0,0,123,35,6,1,0,1,1,0,3
1,1,0,0,75,92,1,1,0,1,1,0,4
1,1,0,0,79,75,1,1,0,1,1,0,3
0,1,0,0,28,108,1,1,0,1,0,0,18
1,2,0,0,80,197,1,1,0,1,1,0,5
0,0,0,0,118,56,6,1,0,1,1,0,3
0,1,0,0,68,213,6,1,0,1,1,0,7
1,1,0,0,118,181,2,1,0,1,1,0,3
0,1,0,0,83,197,8,1,0,1,1,0,4
1,1,0,0,69,205,0,1,0,1,1,0,1
1,1,0,0,133,197,0,1,0,1,1,0,3
1,1,0,0,67,38,1,1,0,1,1,1,2
1,1,0,0,115,213,0,1,0,1,1,0,5
1,5,0,0,24,137,1,1,0,1,1,0,3
1,1,0,0,68,115,0,1,0,1,1,0,5
0,2,0,0,66,137,6,1,0,1,1,0,1
1,1,0,0,120,207,0,1,0,1,1,0,6
1,1,0,0,81,229,0,1,0,1,1,0,6
1,6,0,0,22,181,0,1,0,1,1,0,4
1,1,0,0,68,202,0,1,0,1,1,0,8
0,1,0,1,121,119,6,1,0,1,1,0,1
0,0,0,0,41,94,7,1,0,1,1,0,3
1,1,0,0,123,122,0,1,0,1,1,0,9
1,2,0,0,72,227,2,1,0,1,1,0,4
1,5,0,0,75,216,2,1,0,1,1,0,7
1,2,0,0,92,216,0,1,0,1,1,0,3
1,1,0,0,81,118,0,1,0,1,1,0,1
1,1,0,0,121,146,0,1,0,1,1,0,3
1,1,0,0,69,119,0,1,0,1,1,0,2
1,1,0,0,33,140,0,1,0,1,1,0,4
1,3,0,0,103,33,1,1,0,1,1,0,10
0,1,0,0,135,230,1,1,0,1,0,0,4
0,1,0,0,33,202,6,1,0,1,1,0,8
1,1,0,0,82,118,0,1,0,1,1,0,3
0,1,0,0,120,137,8,1,0,1,1,0,3
1,1,0,0,24,56,2,1,0,1,1,0,2
1,1,0,0,79,206,1,1,0,1,1,0,8
0,1,0,0,92,213,8,1,0,1,1,0,4
1,6,0,0,84,197,0,1,0,1,1,0,7
1,1,0,0,80,228,0,1,0,1,1,0,2
1,1,0,0,118,93,1,1,0,1,1,0,3
1,1,0,0,69,197,0,1,0,1,1,0,3
1,2,0,0,128,138,0,1,0,1,1,0,3
0,1,0,0,67,205,13,1,5,1,1,1,14
0,2,0,0,113,126,6,1,0,1,1,0,3
1,1,0,0,83,206,1,1,0,1,1,0,6
1,2,0,0,83,207,1,1,0,1,1,0,5
1,1,0,0,121,137,0,1,0,1,1,0,3
0,1,0,0,115,38,6,1,0,1,1,0,7
1,1,0,0,90,223,0,1,0,1,0,0,4
0,1,0,0,55,201,6,1,0,1,1,0,5
0,1,0,0,86,139,6,1,0,1,1,0,3
1,1,0,0,24,213,0,1,0,1,1,0,3
0,1,0,0,68,119,6,1,0,1,1,0,3
1,5,0,0,118,216,1,1,0,1,1,0,4
1,1,0,0,21,93,0,1,0,1,1,0,5
1,2,0,0,21,229,1,1,0,1,1,0,5
1,1,0,0,48,84,0,1,0,1,1,0,3
1,1,0,0,67,49,1,1,0,1,0,1,12
1,1,0,0,92,229,1,1,0,1,1,0,8
1,1,0,0,68,205,0,1,0,1,1,0,4
0,0,0,0,80,206,6,1,0,1,1,0,5
1,2,0,0,80,198,0,1,0,1,1,0,3
1,2,0,0,69,35,0,1,0,1,1,0,3
1,1,0,0,57,56,0,1,0,1,1,0,2
0,2,0,0,33,140,8,1,0,1,1,0,3
0,1,0,0,128,73,7,1,0,1,1,0,2
1,1,0,0,69,229,0,1,0,1,1,0,3
1,1,0,0,67,138,1,1,5,1,1,1,13
1,2,0,0,66,93,1,1,0,1,1,0,3
0,4,0,0,53,198,7,1,0,1,1,0,4
1,1,0,0,53,202,2,1,0,1,1,0,2
1,1,0,0,48,29,1,1,0,1,1,0,3
1,1,0,0,122,206,0,1,0,1,1,0,2
0,2,0,0,114,197,8,1,0,1,1,0,1
1,1,0,0,64,49,2,1,0,1,0,1,8
1,1,0,0,135,202,1,1,5,1,1,0,6
1,1,0,0,113,205,2,1,0,1,1,0,4
0,1,0,0,39,229,0,1,0,1,0,0,1
1,1,0,0,69,118,0,1,0,1,1,0,3
0,1,0,0,48,206,8,1,0,1,1,0,3
1,1,0,0,69,120,2,1,0,1,1,0,3
1,1,0,0,92,8,1,1,0,1,1,0,3
1,1,0,0,81,228,0,1,0,1,1,0,2
0,1,0,0,48,199,7,1,0,1,1,0,1
0,1,0,0,24,56,7,1,0,1,1,0,4
1,1,0,0,80,61,2,1,0,1,1,0,3
0,1,0,0,55,119,6,1,0,1,1,0,4
1,2,0,0,123,139,0,1,0,1,1,0,4
1,1,0,0,92,121,0,1,0,1,1,0,4
1,1,0,0,67,202,2,1,5,1,1,1,17
0,1,0,0,115,118,6,1,0,1,1,0,5
1,1,0,0,121,207,0,1,0,1,1,0,4
0,1,0,0,48,206,7,1,0,1,1,0,7
1,1,0,0,41,146,0,1,0,1,1,0,6
0,2,0,0,67,56,11,1,5,1,1,1,7
0,1,0,0,123,201,7,1,0,1,1,0,4
0,1,0,0,69,205,8,1,0,1,1,0,3
0,1,0,0,33,53,6,1,0,1,1,0,15
1,1,0,0,135,123,0,1,0,1,0,1,9
1,1,0,0,33,222,1,1,0,1,1,0,3
1,1,0,0,82,206,0,1,0,1,1,0,6
0,0,0,0,120,119,6,1,0,1,1,0,3
1,3,0,0,41,62,1,1,0,1,1,0,7
1,2,0,0,41,94,0,1,0,1,1,0,3
1,2,0,0,80,139,1,1,0,1,1,0,2
0,1,0,0,86,138,7,1,0,1,1,0,3
1,1,0,0,80,8,0,1,0,1,1,0,8
1,1,0,0,41,181,1,1,0,1,1,0,4
1,1,0,0,68,204,0,1,0,1,1,0,4
1,2,0,0,69,119,0,1,0,1,1,0,1
1,1,0,0,115,38,2,1,0,1,1,0,8
0,1,0,0,134,205,6,1,0,1,1,0,3
1,2,0,0,122,206,2,1,0,1,1,0,3
1,1,0,0,48,192,1,1,0,1,1,0,4
1,2,0,0,48,216,0,1,0,1,1,0,2
1,1,0,0,41,146,0,1,0,1,1,0,1
1,1,0,0,75,118,1,1,0,1,1,0,6
1,1,0,0,58,199,0,1,0,1,1,0,3
1,1,0,0,70,206,2,1,0,1,1,0,3
1,1,0,0,81,139,0,1,0,1,1,0,4
1,1,0,0,33,192,1,1,0,1,1,0,1
0,2,0,0,120,204,6,1,0,1,1,0,2
1,1,4,0,58,181,0,0,0,1,1,0,3
0,1,0,0,70,204,6,1,0,1,1,0,5
0,1,0,1,70,80,7,1,0,1,1,0,11
1,5,0,0,121,213,2,1,0,1,1,0,6
0,2,3,0,39,206,6,1,0,1,1,0,6
0,1,0,0,86,120,8,1,0,1,1,0,5
1,2,0,0,68,121,2,1,0,1,1,0,7
1,1,0,0,118,94,1,1,0,1,1,0,3
0,1,0,0,67,171,4,1,5,1,0,1,18
0,3,0,0,82,118,6,1,0,1,1,0,2
1,1,0,0,134,119,2,1,0,1,1,0,4
1,1,0,0,48,159,1,1,0,1,1,0,7
1,2,0,0,41,35,0,1,0,1,1,0,7
1,1,0,0,80,121,0,1,0,1,1,0,3
1,2,0,0,26,134,1,1,0,1,1,0,2
0,3,0,0,120,120,6,1,0,1,1,0,5
1,1,0,0,114,199,1,1,0,1,1,0,9
0,1,0,0,24,199,7,1,0,1,1,0,6
1,2,0,0,71,146,0,1,0,1,1,0,3
0,1,0,0,121,229,6,1,0,1,1,0,2
1,1,0,0,128,54,1,1,0,1,1,0,6
0,1,0,0,68,138,6,1,0,1,1,0,4
0,1,0,0,122,204,8,1,0,1,1,0,4
1,1,0,0,80,181,0,1,0,1,1,0,3
0,1,0,0,121,116,8,1,0,1,1,0,12
1,1,0,0,123,121,2,1,0,1,1,0,3
1,2,0,0,118,207,1,1,0,1,1,0,1
0,1,0,0,109,138,6,1,0,1,1,0,1
1,2,0,0,118,8,1,1,0,1,1,0,5
0,2,0,1,133,153,6,1,0,1,1,0,5
0,1,0,0,76,126,7,1,0,1,1,0,8
1,6,0,0,92,179,2,1,0,1,1,0,6
0,1,0,0,128,93,6,1,0,1,1,0,3
1,1,0,0,21,139,0,1,0,1,1,0,6
0,2,0,0,75,129,7,1,0,1,1,0,8
1,2,0,0,67,159,0,1,5,1,1,1,1
1,1,0,0,113,205,2,1,0,1,1,0,3
1,1,0,0,53,138,2,1,0,1,1,0,5
1,1,0,0,80,207,2,1,0,1,1,0,2
1,1,0,0,80,56,2,1,0,1,1,0,5
0,1,0,0,53,38,7,1,0,1,1,0,3
1,1,0,0,118,89,0,1,0,1,1,0,3
1,1,0,0,81,122,2,1,0,1,1,0,9
1,6,0,0,86,204,0,1,0,1,1,0,4
0,1,0,0,86,18,7,1,0,1,1,0,6
1,1,0,0,86,197,0,1,0,1,1,0,3
1,1,0,0,69,138,0,1,0,1,1,0,2
1,1,0,0,86,138,2,1,0,1,1,0,2
0,1,0,0,55,205,7,1,0,1,1,0,5
1,1,0,0,82,205,0,1,0,1,1,0,4
1,2,0,0,120,204,2,1,0,1,1,0,1
0,1,0,0,120,139,6,1,0,1,1,0,4
1,1,0,0,118,201,2,1,0,1,1,0,1
1,1,0,0,69,138,2,1,0,1,1,0,4
0,1,0,0,128,56,6,1,0,1,1,0,4
1,1,0,0,55,204,0,1,0,1,1,0,1
0,1,0,0,120,204,8,1,0,1,1,0,3
1,1,0,0,113,36,0,1,0,1,1,0,9
1,1,0,0,70,206,2,1,0,1,1,0,1
1,1,0,0,115,159,2,1,0,1,1,0,3
